bgc_id	compound	tax_id	strain	species	genus	family	order	class	phylum	kingdom	domain	cellular root	subclass	clade	subspecies	suborder	species group	species subgroup	varietas	serotype	subphylum	subkingdom	subfamily	isolate	subgenus	realm	acellular root	tribe	subtribe
BGC0002565	plantaribactin	41899		Burkholderia plantarii	Burkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0002567	EDHA	2083010		Streptomyces sp. MA5143a	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002568	Ethylenediaminesuccinic acid hydroxyarginine	680198	Streptomyces scabiei 87.22	Streptomyces scabiei	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002569	ornibactin C8	216591	Burkholderia cenocepacia J2315	Burkholderia cenocepacia	Burkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms					Burkholderia cepacia complex												
BGC0002570	yersiniabactin	223283	Pseudomonas syringae pv. tomato str. DC3000	Pseudomonas syringae group genomosp. 3	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms					Pseudomonas syringae group												
BGC0002572	heinamide A1	2814655		Nostoc sp. UHCC 0702	Nostoc	Nostocaceae	Nostocales	Cyanophyceae	Cyanobacteriota	Bacillati	Bacteria	cellular organisms		Cyanobacteriota/Melainabacteria group															
BGC0002573	phosphoramidon	2577050		Streptomyces mozunensis	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002575	cochonodin I	1307		Streptococcus suis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Bacillota	Bacillati	Bacteria	cellular organisms																	
BGC0002576	mechercharmycin	2025		Thermoactinomyces sp.	Thermoactinomyces	Thermoactinomycetaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	cellular organisms																	
BGC0002577	lactococcin G	1358		Lactococcus lactis	Lactococcus	Streptococcaceae	Lactobacillales	Bacilli	Bacillota	Bacillati	Bacteria	cellular organisms																	
BGC0002578	gaburedin A	953739	Streptomyces venezuelae ATCC 10712	Streptomyces venezuelae	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002579	carnobacteriocin XY	2751		Carnobacterium maltaromaticum	Carnobacterium	Carnobacteriaceae	Lactobacillales	Bacilli	Bacillota	Bacillati	Bacteria	cellular organisms																	
BGC0002580	lactococcin MN	1359		Lactococcus cremoris	Lactococcus	Streptococcaceae	Lactobacillales	Bacilli	Bacillota	Bacillati	Bacteria	cellular organisms																	
BGC0002581	bosamycin A	1931		Streptomyces sp.	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002582	guanipiperazine A	68185		Streptomyces chrestomyceticus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002583	tryglysin B	210007	Streptococcus mutans UA159	Streptococcus mutans	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Bacillota	Bacillati	Bacteria	cellular organisms																	
BGC0002584	azolemycin B	634337		Streptomyces sp. FXJ1.264	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002586	ASM1	1590		Lactiplantibacillus plantarum	Lactiplantibacillus	Lactobacillaceae	Lactobacillales	Bacilli	Bacillota	Bacillati	Bacteria	cellular organisms																	
BGC0002587	ossamycin	249581		Streptomyces ossamyceticus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002591	aurachin C	1931		Streptomyces sp.	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002597	Nocuolactylate A	2777965		Nodularia sp. LEGE 06071	Nodularia	Nodulariaceae	Nostocales	Cyanophyceae	Cyanobacteriota	Bacillati	Bacteria	cellular organisms		Cyanobacteriota/Melainabacteria group															
BGC0002613	piscibactin	170651		Vibrio neptunius	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0002618	penitrem A	36656		Penicillium crustosum	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Fungi	Eukaryota	cellular organisms	Eurotiomycetidae	Opisthokonta							Pezizomycotina	Dikarya							
BGC0002620	fulvivirgamide A2	2494733		Fulvivirga marina	Fulvivirga	Fulvivirgaceae	Cytophagales	Cytophagia	Bacteroidota	Pseudomonadati	Bacteria	cellular organisms		FCB group															
BGC0002621	angustmycin A	285578		Streptomyces angustmyceticus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002623	microginin 755	1401878	Microcystis aeruginosa LEGE 91341	Microcystis aeruginosa	Microcystis	Microcystaceae	Chroococcales	Cyanophyceae	Cyanobacteriota	Bacillati	Bacteria	cellular organisms	Oscillatoriophycideae	Cyanobacteriota/Melainabacteria group															
BGC0002625	desmamide A	1828758	Desmonostoc muscorum LEGE 12446	Desmonostoc muscorum	Desmonostoc	Nostocaceae	Nostocales	Cyanophyceae	Cyanobacteriota	Bacillati	Bacteria	cellular organisms		Cyanobacteriota/Melainabacteria group															
BGC0002626	microviridin 1688	442893		Nostoc sp. TH1S01	Nostoc	Nostocaceae	Nostocales	Cyanophyceae	Cyanobacteriota	Bacillati	Bacteria	cellular organisms		Cyanobacteriota/Melainabacteria group															
BGC0002627	kamptornamide	272129		Kamptonema sp. PCC 6506	Kamptonema	Microcoleaceae	Oscillatoriales	Cyanophyceae	Cyanobacteriota	Bacillati	Bacteria	cellular organisms	Oscillatoriophycideae	Cyanobacteriota/Melainabacteria group															
BGC0002629	limnothamide	1890733		Limnothrix sp. CACIAM 69d	Limnothrix	Pseudanabaenaceae	Pseudanabaenales	Cyanophyceae	Cyanobacteriota	Bacillati	Bacteria	cellular organisms		Cyanobacteriota/Melainabacteria group															
BGC0002630	Thatisin	84531		Lysobacter antibioticus	Lysobacter	Lysobacteraceae	Lysobacterales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0002631	Myxarylin	394095		Pyxidicoccus fallax	Pyxidicoccus	Myxococcaceae	Myxococcales	Myxococcia	Myxococcota	Pseudomonadati	Bacteria	cellular organisms				Cystobacterineae													
BGC0002632	Varlaxin 1046A	2914041		Nostoc sp. UHCC 0870	Nostoc	Nostocaceae	Nostocales	Cyanophyceae	Cyanobacteriota	Bacillati	Bacteria	cellular organisms		Cyanobacteriota/Melainabacteria group															
BGC0002633	schizokinen	111781		[Leptolyngbya] sp. PCC 7376	Picosynechococcus	Geminocystaceae	Chroococcales	Cyanophyceae	Cyanobacteriota	Bacillati	Bacteria	cellular organisms	Oscillatoriophycideae	Cyanobacteriota/Melainabacteria group															
BGC0002634	vicenistatin	66428		Streptomyces parvus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002635	daspyromycin A	103728		Actinokineospora diospyrosa	Actinokineospora	Pseudonocardiaceae	Pseudonocardiales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002637	rimomycin A	2203211		Streptomyces sp. WAC 06783	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002638	misaugamycin A	2203201		Streptomyces sp. WAC 00631	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002639	phospho-tyrolose	879302	Lactobacillus iners LEAF 2052A-d	Lactobacillus iners	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Bacillota	Bacillati	Bacteria	cellular organisms																	
BGC0002640	thalassomonasin A	485447		Thalassomonas actiniarum	Thalassomonas	Colwelliaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0002641	bacillothiazol A	326423	Bacillus velezensis FZB42	Bacillus velezensis	Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	cellular organisms					Bacillus subtilis group	Bacillus amyloliquefaciens group											
BGC0002642	clipibycyclene	1003195	Streptantibioticus cattleyicolor NRRL 8057 = DSM 46488	Streptantibioticus cattleyicolor	Streptantibioticus	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002643	aetokthonotoxin	2712845	Aetokthonos hydrillicola Thurmond2011	Aetokthonos hydrillicola	Aetokthonos	Hapalosiphonaceae	Nostocales	Cyanophyceae	Cyanobacteriota	Bacillati	Bacteria	cellular organisms		Cyanobacteriota/Melainabacteria group															
BGC0002645	fluopsin C	208964	Pseudomonas aeruginosa PAO1	Pseudomonas aeruginosa	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms					Pseudomonas aeruginosa group												
BGC0002648	eicosapentaenoic acid	2926851		Shewanella sp. N2AIL	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0002649	nocamycin V	2919322		Amycolatopsis sp. EV170708-02-1	Amycolatopsis	Pseudonocardiaceae	Pseudonocardiales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002652	cytosaminomycin F	2315235		Streptomyces sp. SHP22-7	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002653	macolacin	528191		Paenibacillus xylanexedens	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	cellular organisms																	
BGC0002654	lapcin	77133		uncultured bacterium							Bacteria	cellular organisms																	
BGC0002656	oryzanaphthopyran A	1449353	Phaeacidiphilus oryzae TH49	Phaeacidiphilus oryzae	Phaeacidiphilus	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002659	TvgA-RiPP	1121939	Litchfieldella anticariensis FP35 = DSM 16096	Litchfieldella anticariensis	Litchfieldella	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0002660	pentacitidin A	634771		Chitinophaga eiseniae	Chitinophaga	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidota	Pseudomonadati	Bacteria	cellular organisms		FCB group															
BGC0002661	tasikamide A	2919940		Streptomyces tasikensis	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002662	petrichorin A	200379		Lentzea flaviverrucosa	Lentzea	Pseudonocardiaceae	Pseudonocardiales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002663	amyloliquecidin GF610	1333538	Bacillus amyloliquefaciens UMAF6639	Bacillus amyloliquefaciens	Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	cellular organisms					Bacillus subtilis group	Bacillus amyloliquefaciens group											
BGC0002665	3-thiaglutamate	629265	Pseudomonas syringae pv. maculicola str. ES4326	Pseudomonas syringae group genomosp. 3	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms					Pseudomonas syringae group												
BGC0002666	Legonmycin A	1400207		Streptomyces sp. MA37	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002667	estericin A	238834		Clostridium estertheticum	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Bacillota	Bacillati	Bacteria	cellular organisms																	
BGC0002668	cesin A	238834		Clostridium estertheticum	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Bacillota	Bacillati	Bacteria	cellular organisms																	
BGC0002669	TVA-YJ-2	1463920		Streptomyces sp. NRRL S-87	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002671	kendomycin B	1871626		Verrucosispora sp.	Micromonospora	Micromonosporaceae	Micromonosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002672	saccharothrixin D	1873460		Saccharothrix sp.	Saccharothrix	Pseudonocardiaceae	Pseudonocardiales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002673	iminimycin A	455632	Streptomyces griseus subsp. griseus NBRC 13350	Streptomyces griseus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms			Streptomyces griseus subsp. griseus		Streptomyces griseus group	Streptomyces griseus subgroup											
BGC0002674	enterocin F4-9	1351		Enterococcus faecalis	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Bacillota	Bacillati	Bacteria	cellular organisms																	
BGC0002675	prodigiosin	43658		Pseudoalteromonas rubra	Pseudoalteromonas	Pseudoalteromonadaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0002676	skyllamycin D	1892		Streptomyces anulatus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms					Streptomyces griseus group	Streptomyces anulatus subgroup											
BGC0002677	nostoclide N1	63737	Nostoc punctiforme PCC 73102	Nostoc punctiforme	Nostoc	Nostocaceae	Nostocales	Cyanophyceae	Cyanobacteriota	Bacillati	Bacteria	cellular organisms		Cyanobacteriota/Melainabacteria group															
BGC0002678	pyochelin	983594	Burkholderia cepacia ATCC 25416	Burkholderia cepacia	Burkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms					Burkholderia cepacia complex												
BGC0002679	chromobactin	243365	Chromobacterium violaceum ATCC 12472	Chromobacterium violaceum	Chromobacterium	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0002680	viobactin	243365	Chromobacterium violaceum ATCC 12472	Chromobacterium violaceum	Chromobacterium	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0002681	rhizoferrin	177416	Francisella tularensis subsp. tularensis SCHU S4	Francisella tularensis	Francisella	Francisellaceae	Thiotrichales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms			Francisella tularensis subsp. tularensis														
BGC0002682	aerobactin	674		Vibrio mimicus	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0002683	schizokinen	103690		Nostoc sp. PCC 7120 = FACHB-418	Nostoc	Nostocaceae	Nostocales	Cyanophyceae	Cyanobacteriota	Bacillati	Bacteria	cellular organisms		Cyanobacteriota/Melainabacteria group															
BGC0002685	enterobactin	553201	Rothia mucilaginosa ATCC 25296	Rothia mucilaginosa	Rothia	Micrococcaceae	Micrococcales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002687	Massiliachelin	1678028		Massilia sp. NR 4-1	Massilia	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0002688	benarthin	35762		Planobispora rosea	Planobispora	Streptosporangiaceae	Streptosporangiales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002689	2,3-dihydroxybenzoylserine	522373	Stenotrophomonas maltophilia K279a	Stenotrophomonas maltophilia	Stenotrophomonas	Lysobacteraceae	Lysobacterales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms					Stenotrophomonas maltophilia group												
BGC0002690	FW0622	1479020		Verrucosispora sp. FIM060022	Micromonospora	Micromonosporaceae	Micromonosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002691	amphibactin B	170651		Vibrio neptunius	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0002692	speibonoxamine	1572660		Kribbella speibonae	Kribbella	Kribbellaceae	Propionibacteriales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
BGC0002693	pyoverdine SXM-1	2169583		Pseudomonas sp. SXM-1	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0002694	roseobactin	383629	Phaeobacter inhibens 2.10	Phaeobacter inhibens	Phaeobacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	cellular organisms																	
BGC0002695	bacillibactin	2736254		Bacillus sp. WMMC1349	Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	cellular organisms																	
BGC0002696	heterobactin B	1833		Rhodococcus erythropolis	Rhodococcus	Nocardiaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms					Rhodococcus erythropolis group												
BGC0002697	clipibicyclene	1003195	Streptantibioticus cattleyicolor NRRL 8057 = DSM 46488	Streptantibioticus cattleyicolor	Streptantibioticus	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Bacillati	Bacteria	cellular organisms																	
